genre,total_count,year,danceability,energy,instrumentalness,speechiness,tempo,valence
edm,9,1997,0.560222222222222,0.775111111111111,0.689666666666667,0.0475777777777778,137.013777777778,0.299833333333333
edm,28,1998,0.764642857142857,0.800321428571429,0.587068271428571,0.0795428571428572,129.695035714286,0.625714285714286
edm,62,1999,0.725177419354839,0.839161290322581,0.724291891935484,0.0598661290322581,132.254129032258,0.44433064516129
edm,92,2000,0.657032608695652,0.841402173913043,0.545864973695652,0.0635836956521739,131.400934782609,0.51061847826087
edm,67,2001,0.682208955223881,0.844477611940298,0.647178119402985,0.0671313432835821,132.904671641791,0.383594029850746
edm,130,2002,0.628546153846154,0.825823076923077,0.569996790769231,0.065726923076923,133.854376923077,0.4182
edm,267,2003,0.657168539325843,0.812292134831461,0.483513916779027,0.0829456928838951,131.806595505618,0.462822846441948
edm,318,2004,0.633421383647799,0.839952830188679,0.482947071918239,0.0916097484276729,133.157091194969,0.454311320754717
edm,431,2005,0.624712296983759,0.806737819025523,0.561500122714617,0.0710044083526682,131.788468677494,0.443122041763341
edm,599,2006,0.6400183639399,0.801646076794658,0.518935249933222,0.0833317195325542,129.798717863105,0.449973288814691
edm,881,2007,0.667427922814982,0.763939841089672,0.47271146167991,0.0901247446083996,130.543446083995,0.428729965947787
edm,1633,2008,0.67381628903858,0.763045927740354,0.509579912443356,0.0830740355174524,130.558737293325,0.396193692590324
edm,2857,2009,0.688061253062652,0.755180609030451,0.499762838708435,0.090673678683934,130.516515225761,0.374106650332516
edm,3830,2010,0.674339164490863,0.780643603133161,0.50801321170757,0.0858889033942563,131.599124543081,0.335145848563968
edm,5923,2011,0.661252912375483,0.784771230795199,0.486084407980753,0.0862713489785582,130.943012662502,0.336518115819685
edm,6563,2012,0.641575803748285,0.811316014017978,0.427892664705166,0.0931042511046774,130.808429072071,0.332912555233887
edm,7993,2013,0.635581884148635,0.823978606280496,0.385286799510826,0.0922083823345433,130.607153384211,0.320051382459654
edm,7599,2014,0.623032504276879,0.830790893538623,0.366906585178313,0.0854569153836028,130.330718252402,0.331247269377549
edm,8853,2015,0.619963741104709,0.833289958206256,0.316043261913476,0.0847221732745962,129.46044809669,0.344225121427763
edm,9415,2016,0.613127349973446,0.839595645246948,0.250065008918747,0.0990696229421138,128.834727881041,0.359583866171005
edm,7252,2017,0.620272200772202,0.816724627688914,0.230022768280475,0.103795518477661,127.832367898511,0.371918463872036
electro house,2,1982,0.7615,0.8275,0.6645,0.171,107.1395,0.371
electro house,2,1984,0.8905,0.6595,0.007175,0.0739,116.1625,0.826
electro house,1,1985,0.723,0.755,2.49e-05,0.057,98.497,0.521
electro house,4,1986,0.755,0.78475,0.1409455,0.1507,117.24825,0.618
electro house,3,1988,0.818,0.782666666666667,0.00196092,0.1728,116.932666666667,0.638333333333333
electro house,5,1989,0.856,0.6362,0.15058,0.10152,125.5416,0.6734
electro house,9,1990,0.782555555555556,0.747111111111111,0.220888888888889,0.1529,114.554777777778,0.600888888888889
electro house,1,1991,0.727,0.774,0.0,0.358,97.958,0.606
electro house,11,1992,0.731636363636364,0.762181818181818,0.115065381818182,0.0606363636363636,126.311909090909,0.804363636363636
electro house,2,1994,0.8035,0.6855,0.00062865,0.1631,110.052,0.609
electro house,1,1995,0.772,0.859,0.88,0.0351,134.997,0.358
electro house,6,1997,0.8285,0.750666666666667,0.24489068,0.133916666666667,114.06,0.699333333333333
electro house,2,1998,0.778,0.765,0.010103505,0.10555,129.0325,0.675
electro house,1,1999,0.829,0.501,0.00429,0.0642,123.076,0.372
electro house,1,2000,0.778,0.807,0.0406,0.045,124.754,0.902
electro house,3,2002,0.820666666666667,0.454666666666667,0.203,0.131666666666667,107.972,0.756333333333333
electro house,2,2003,0.7525,0.798,0.6865,0.0501,124.4055,0.3315
electro house,3,2004,0.774666666666667,0.636666666666667,0.2673,0.0778,127.098333333333,0.675
electro house,2,2006,0.6885,0.8165,0.7445,0.11975,117.7105,0.4485
electro house,8,2007,0.784375,0.77975,0.18464064125,0.1435625,119.203,0.593125
electro house,1,2009,0.481,0.964,0.0226,0.0712,132.791,0.524
electro house,8,2010,0.83575,0.7565,0.11120638125,0.19055,117.962125,0.828625
electro house,6,2011,0.763,0.623166666666667,0.655616666666667,0.114316666666667,127.535333333333,0.823833333333333
electro house,11,2012,0.777727272727273,0.703363636363636,0.325444309090909,0.138972727272727,114.990363636364,0.6086
electro house,9,2013,0.778555555555556,0.765777777777778,0.343893333333333,0.0757888888888889,127.256444444444,0.600866666666667
electro house,6,2014,0.761,0.745833333333333,0.827166666666667,0.168883333333333,121.766,0.543166666666667
electro house,1,2015,0.79,0.755,0.00121,0.0932,120.106,0.637
electro house,8,2016,0.81125,0.677875,0.6761625,0.0912375,125.98325,0.509375
electro house,19,2017,0.79178947368421,0.732842105263158,0.60140996,0.107305263157895,122.024368421053,0.437863157894737
electronic,3,1969,0.335,0.621333333333333,0.244833333333333,0.0347666666666667,151.048666666667,0.414
electronic,8,1970,0.35825,0.541625,0.33315220625,0.0413625,127.19425,0.2954
electronic,17,1971,0.425235294117647,0.782882352941177,0.493776470588235,0.0905647058823529,117.936058823529,0.312129411764706
electronic,7,1972,0.599571428571429,0.679285714285714,0.366071428571429,0.0574142857142857,129.017857142857,0.639142857142857
electronic,16,1973,0.4135,0.6595,0.590579375,0.08915625,115.596125,0.19271875
electronic,10,1974,0.4504,0.5553,0.6062,0.04776,130.059,0.31201
electronic,13,1975,0.486461538461538,0.494,0.591624846153846,0.106361538461538,113.557384615385,0.299376923076923
electronic,16,1976,0.5843125,0.4866875,0.600975,0.0710375,134.4171875,0.4238
electronic,51,1977,0.528960784313726,0.664925490196078,0.438586411764706,0.0593843137254902,131.881901960784,0.626107843137255
electronic,69,1978,0.456884057971015,0.680971014492754,0.479715030434783,0.0596086956521739,134.857014492754,0.558407246376812
electronic,129,1979,0.517899224806201,0.661148837209302,0.280556979302326,0.0856868217054264,126.066488372093,0.546127131782946
electronic,97,1980,0.481525773195876,0.682082474226804,0.435903207216495,0.0858958762886598,128.784391752577,0.466185567010309
electronic,125,1981,0.496904,0.71616,0.370140892,0.0592216,125.03448,0.476096
electronic,124,1982,0.567540322580645,0.741120967741936,0.425753576370968,0.0710008064516129,128.933975806452,0.573298387096774
electronic,108,1983,0.528,0.703,0.351469129444445,0.0803916666666667,122.24812037037,0.511742592592593
electronic,122,1984,0.538090163934426,0.681237704918033,0.193928259180328,0.0472344262295082,125.424081967213,0.583165573770492
electronic,189,1985,0.469344973544974,0.687793650793651,0.350352080740741,0.0517962962962963,127.930386243386,0.50532380952381
electronic,246,1986,0.547386178861789,0.702752032520325,0.292662650894309,0.0514959349593496,125.109146341463,0.571960162601626
electronic,242,1987,0.565429752066116,0.713276859504132,0.300319858471075,0.0474793388429752,124.239834710744,0.540384297520661
electronic,259,1988,0.529610038610039,0.77676833976834,0.335298044942085,0.055065250965251,127.646803088803,0.580116988416989
electronic,345,1989,0.55456231884058,0.738417391304347,0.30865516857971,0.0562060869565218,120.047417391304,0.529461449275362
electronic,482,1990,0.575572614107884,0.696925311203319,0.405554617614108,0.0622406639004149,124.138954356847,0.590223651452282
electronic,355,1991,0.569148169014085,0.678235211267606,0.475026154366198,0.0545039436619718,121.453554929577,0.482572676056338
electronic,519,1992,0.552739884393064,0.729192870905588,0.441419878574181,0.0561420038535646,128.164267822736,0.492788631984586
electronic,635,1993,0.54513968503937,0.722287559055118,0.478020198551181,0.0579307086614173,125.888869291339,0.469583464566929
electronic,793,1994,0.567068095838588,0.696088620428752,0.460806750340478,0.0664867591424969,123.879126103405,0.435346658259772
electronic,1025,1995,0.555215219512195,0.717005170731707,0.437001428839025,0.0788433170731707,128.660425365854,0.455987707317073
electronic,1177,1996,0.570462786745964,0.705324231350892,0.472818258632115,0.069343585386576,126.053239592183,0.462946559048428
electronic,1305,1997,0.566811494252873,0.698239168582376,0.519443656896552,0.0749552490421456,125.375179310345,0.421230038314176
electronic,1320,1998,0.571940606060605,0.693504409318182,0.421427125916667,0.0757113636363636,124.278003787879,0.442345606060606
electronic,1329,1999,0.619115876598946,0.692046568848758,0.496489765146727,0.0827386004514673,123.261589164786,0.478907674943567
electronic,1369,2000,0.591326442658874,0.697198855368883,0.482382075120526,0.073326880934989,124.897935719503,0.446447626004383
electronic,1312,2001,0.588688262195122,0.690693216463414,0.473524375556402,0.0800475609756098,124.055399390244,0.452165320121951
electronic,1552,2002,0.59569974226804,0.704786469072166,0.438468799400774,0.0792454252577321,122.432318298969,0.46428762886598
electronic,1680,2003,0.598162976190476,0.704098473214287,0.415764711982142,0.0791307142857142,124.72656547619,0.470364761904762
electronic,1436,2004,0.5994213091922,0.698088614206128,0.484452046107242,0.0754659470752089,123.718362116992,0.450266225626741
electronic,1967,2005,0.598424758515506,0.740344636502287,0.431922780604982,0.0769942043721401,124.741224199288,0.49005175394001
electronic,2218,2006,0.596267583408476,0.697458772317403,0.474679281082057,0.0771516230838594,124.097521641118,0.457732100991884
electronic,2178,2007,0.601200229568411,0.713550183654729,0.46331620382461,0.0781837006427917,125.97035261708,0.447644903581267
electronic,2555,2008,0.608721722113505,0.727818864970646,0.44096743359687,0.0862416438356165,126.799751076321,0.460346614481409
electronic,2869,2009,0.601290833042872,0.693597943534333,0.493165626517951,0.0795500871383756,125.133993726037,0.421515196932729
electronic,2761,2010,0.599390076059397,0.710002318000724,0.459286292850416,0.073452227453821,124.699115537848,0.417422564288302
electronic,3205,2011,0.591971107644305,0.715002072605303,0.479541727831512,0.0770355382215289,125.858715132605,0.399699531981279
electronic,3162,2012,0.589424225173939,0.712711733080328,0.458223651796331,0.0785257115749528,123.898597090449,0.405027324478177
electronic,3400,2013,0.602698676470585,0.712999117647059,0.472891850782354,0.0805333529411764,124.883670882353,0.406811088235294
electronic,3027,2014,0.610330492236538,0.705964552362075,0.489627703861909,0.0759603237528908,124.668859596961,0.403951800462504
electronic,3041,2015,0.606311739559356,0.705679480434068,0.480728985047681,0.0738984215718514,123.776925024663,0.389878329496877
electronic,3138,2016,0.581745506692161,0.685364563416188,0.48164181050988,0.072015296367113,126.05111153601,0.38399741873805
electronic,2600,2017,0.595281384615384,0.686723692307692,0.46200383863077,0.0759235384615387,124.561484230769,0.397044461538462
electronic trap,1,1989,0.579,0.539,0.926,0.0425,136.242,0.0898
electronic trap,2,2005,0.514,0.921,0.0,0.271,91.92,0.854
electronic trap,3,2006,0.534,0.582333333333333,0.5862,0.0534,129.819333333333,0.282333333333333
electronic trap,2,2012,0.5335,0.8055,0.0,0.2705,160.9355,0.41
electronic trap,2,2013,0.5595,0.827,0.42885,0.052,140.039,0.449
electronic trap,1,2016,0.551,0.839,0.0,0.298,161.084,0.359
emo,2,1973,0.5395,0.953,3.985e-05,0.12,150.0245,0.686
emo,17,1981,0.344176470588235,0.81235294117647,0.212991678235294,0.0982,140.222294117647,0.322235294117647
emo,15,1982,0.3458,0.854866666666667,0.00191068666666667,0.0656066666666667,137.6076,0.7226
emo,30,1985,0.366866666666667,0.820366666666667,0.167603415333333,0.0728,123.173033333333,0.622733333333333
emo,22,1986,0.343181818181818,0.836772727272727,0.16896482,0.0971454545454545,120.904272727273,0.3505
emo,48,1987,0.3357125,0.877708333333333,0.0928757489583333,0.134014583333333,128.741125,0.439589583333333
emo,30,1988,0.339543333333333,0.8678,0.0425260286666667,0.0693366666666667,129.012033333333,0.615
emo,23,1989,0.357869565217391,0.877739130434783,0.15584559826087,0.0958086956521739,113.533826086957,0.427973913043478
emo,72,1990,0.305680555555556,0.868430555555556,0.216608709444444,0.0898027777777778,121.115138888889,0.408152777777778
emo,114,1991,0.333473684210526,0.840947368421052,0.182315932719298,0.0723649122807018,134.108350877193,0.476645614035088
emo,127,1992,0.336874015748031,0.856811023622047,0.137906789133858,0.0578503937007874,131.241614173228,0.470353543307087
emo,137,1993,0.346678832116788,0.820350364963504,0.315411518613139,0.0725518248175183,125.861919708029,0.433925547445256
emo,196,1994,0.337234693877551,0.821352040816326,0.255338987704082,0.0727826530612245,128.848515306123,0.391077040816327
emo,391,1995,0.361705882352941,0.860836869565217,0.133785286547315,0.0751368286445013,129.622754475703,0.481850895140665
emo,338,1996,0.386109467455621,0.846502958579881,0.167049524792899,0.0704905325443787,129.378372781065,0.516877218934911
emo,340,1997,0.363844117647059,0.822938235294118,0.151121454617647,0.0786314705882353,125.918085294118,0.446421764705883
emo,512,1998,0.376451171875,0.833387890625001,0.135831790527344,0.075666015625,125.6580859375,0.455365625
emo,678,1999,0.371504424778761,0.819559056932152,0.152717439867257,0.0738426253687315,131.096258112094,0.446155457227139
emo,720,2000,0.383878055555555,0.823650036111111,0.0857442817916667,0.0740533333333334,131.588379166667,0.464385833333333
emo,1043,2001,0.392804410354746,0.827860323969319,0.0877957208149569,0.0745515819750718,129.611499520614,0.448114285714286
emo,964,2002,0.409044605809129,0.81167031327801,0.0807779125829876,0.0695729253112034,130.887934647303,0.445569087136929
emo,1067,2003,0.41284526710403,0.825852858481725,0.059967627113402,0.0749626991565135,131.665104029991,0.428242174320525
emo,1207,2004,0.411086495443248,0.819513405965203,0.0788381996271747,0.07326975973488,133.596622203811,0.431064043082021
emo,1414,2005,0.425107991513438,0.831732178217821,0.0378015485077794,0.07649441301273,135.147153465347,0.44435198019802
emo,1636,2006,0.415470110024451,0.835673125305625,0.0575109800611247,0.0762654645476772,135.988092298289,0.432022982885085
emo,1568,2007,0.426579719387755,0.817892857142856,0.0512142215242347,0.068377487244898,134.177663265306,0.44939362244898
emo,1586,2008,0.442926103404793,0.828831780580076,0.0350134035308954,0.078855737704918,134.831276796974,0.448402774274905
emo,1581,2009,0.437592789373813,0.821227796963948,0.0528359833586337,0.07795275142315,136.412655913978,0.444093105629349
emo,1795,2010,0.430047242339834,0.828628412256265,0.0528097312646239,0.0756888579387187,133.486314763231,0.431673091922006
emo,2179,2011,0.432261450206518,0.835145963744836,0.0697538764525012,0.0774776044056907,135.090777420835,0.454566039467646
emo,1494,2012,0.431890896921018,0.820414993306558,0.0809961658634538,0.0745088353413655,131.50575502008,0.447625970548863
emo,1918,2013,0.441347236704902,0.829022940563087,0.0615183975026068,0.0762635557872781,132.464395203337,0.437736131386861
emo,1505,2014,0.430248039867108,0.815825685049834,0.100525137920266,0.0692311627906977,129.359748172758,0.424355813953489
emo,1469,2015,0.422456569094623,0.823480599046971,0.117086246181076,0.0734622191967324,130.65598298162,0.416814091218517
emo,1424,2016,0.444761938202247,0.812955758426968,0.0830931483005618,0.075715238764045,130.320567415731,0.417766432584269
emo,1174,2017,0.435083304940374,0.815254684838161,0.0929451560136287,0.0685701873935265,130.019632027257,0.43129199318569
eurodance,57,1976,0.721543859649123,0.789894736842105,0.136657241403509,0.0585210526315789,117.053842105263,0.837701754385965
eurodance,10,1977,0.729,0.7647,0.01050748,0.05785,117.9705,0.8291
